Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location
583,1,1,2,10,2,0
4131,6,2,4,3,0,1
4343,6,1,4,15,1,1
4752,2,2,0,9,2,1
913,7,1,1,9,1,1
230,0,1,3,13,1,1
2695,6,4,4,10,0,1
6185,4,3,5,7,2,1
856,3,0,3,9,2,1
3715,1,1,2,10,1,1
3376,1,3,2,15,0,1
6603,5,0,4,10,0,0
2593,3,1,3,13,0,1
1585,4,0,5,12,1,0
4129,3,2,3,16,2,1
1315,3,3,0,10,2,1
1275,4,2,5,4,2,0
2375,7,3,1,13,1,1
124,4,0,5,12,2,1
6382,1,3,3,15,1,0
1515,6,4,4,7,1,1
2222,3,1,3,13,0,0
5371,4,0,5,12,0,0
3452,0,0,3,9,0,0
932,1,0,2,6,2,1
3911,4,2,5,4,0,1
5470,0,2,3,16,1,1
3764,1,3,2,15,1,1
2919,6,0,4,10,0,1
6198,2,4,0,12,2,0
3867,2,0,0,0,2,1
2351,1,2,2,13,2,1
4445,1,4,2,2,2,1
5364,1,4,2,2,2,0
4269,2,1,0,6,1,1
1256,6,0,4,10,2,1
5236,3,2,3,16,2,1
1434,6,3,4,5,0,1
348,6,1,4,15,2,1
3897,1,3,2,15,2,1
360,1,3,2,15,2,1
1425,5,1,4,15,2,0
3205,4,1,5,2,2,1
1052,7,2,1,11,2,1
362,1,2,2,13,2,1
5215,5,3,4,5,1,1
2336,1,1,2,10,2,0
605,4,1,5,2,0,0
2070,5,2,4,3,1,1
423,2,2,0,9,1,1
3320,4,3,5,7,0,1
4373,0,1,3,13,2,1
4768,6,4,4,7,0,1
6978,5,3,4,5,1,1
1077,3,3,3,3,2,0
6301,6,3,4,5,2,0
5071,3,0,3,9,1,1
1529,5,1,4,15,1,1
769,0,2,3,16,1,0
4917,2,2,0,9,0,0
2525,5,2,4,3,2,1
344,5,2,4,3,2,1
3010,1,1,2,10,0,1
519,0,0,3,9,0,1
1187,3,1,3,13,0,1
1073,2,4,0,9,2,1
6168,6,4,4,3,2,0
317,2,2,0,9,1,0
1068,1,0,2,6,1,0
5752,4,2,5,4,0,1
6787,0,1,3,13,2,1
6447,0,3,3,3,1,0
5151,3,1,3,13,0,1
165,3,0,3,9,1,0
5148,0,0,3,9,2,1
4972,4,3,5,7,0,1
6866,0,4,3,4,2,1
6938,3,2,3,16,2,1
1684,5,2,4,3,2,1
220,2,1,0,6,2,1
5544,0,1,3,13,2,1
4479,6,3,4,5,0,1
5095,7,1,1,9,2,0
1710,4,1,5,13,2,1
4293,7,2,1,11,2,1
6946,6,3,3,5,2,0
6751,3,1,1,9,2,0
4900,3,4,3,4,1,1
2581,7,1,1,9,2,0
5309,5,0,4,10,1,1
4681,4,0,5,12,0,1
5697,7,0,1,1,1,1
4206,7,2,1,13,1,0
1766,2,3,0,10,2,1
1552,3,1,3,13,1,0
5535,1,0,2,6,1,1
2506,4,0,5,12,1,1
3285,6,2,4,3,1,0
396,3,2,3,16,1,0
2905,5,3,4,5,2,1
1346,2,3,0,10,1,1
4902,1,2,2,13,0,1
4456,4,3,5,7,2,1
3760,4,3,5,7,2,1
572,4,4,5,8,2,1
815,2,2,0,9,2,1
1927,5,3,4,13,1,1
84,5,0,4,10,0,1
5951,4,2,5,4,2,1
6892,6,2,4,3,2,0
550,5,0,4,10,2,1
538,6,4,4,7,2,0
3984,1,3,2,15,2,1
5490,5,2,4,3,0,1
1184,6,3,4,5,2,1
6392,3,1,3,13,0,1
6788,3,4,3,4,1,0
2071,4,3,5,7,0,1
5059,0,3,3,3,2,0
3805,2,4,0,12,1,0
4493,7,2,1,11,1,1
6039,1,4,2,2,2,1
5326,2,2,0,13,2,0
994,3,2,3,16,2,1
6030,1,3,2,15,2,1
1042,3,2,3,16,1,1
4764,1,3,2,15,2,1
211,1,1,2,10,2,1
5649,7,0,1,1,2,1
3144,7,1,1,9,2,0
5305,3,4,3,4,2,1
1516,2,3,0,10,1,1
2912,5,0,4,10,0,1
3994,6,2,4,3,2,1
1437,4,0,5,12,1,1
670,4,3,5,7,2,0
4461,5,1,4,15,2,0
4203,3,3,3,3,1,1
595,0,4,3,4,1,1
6898,0,3,3,3,1,1
5400,5,2,4,3,2,0
573,1,0,2,6,1,1
664,3,1,3,13,0,0
6936,3,3,3,3,0,1
1157,5,3,4,5,1,1
1772,3,3,4,5,0,1
4431,1,2,2,13,2,0
5178,1,2,2,13,2,1
1521,0,1,3,13,1,1
6354,7,1,1,9,2,1
5760,5,1,4,15,1,0
2898,3,4,3,4,2,1
601,5,0,4,10,2,1
2176,3,0,3,9,1,1
6637,0,0,3,9,1,1
962,2,4,0,12,2,0
4301,5,1,4,15,2,0
6366,6,2,4,3,2,1
229,2,1,0,6,2,1
3622,3,4,3,4,2,1
2591,3,1,3,13,0,1
6810,7,2,1,11,0,1
4550,3,1,3,13,1,1
5894,3,3,3,3,0,1
1693,5,2,4,3,0,1
775,1,4,2,2,2,0
544,3,3,3,3,2,1
1154,2,2,0,9,2,1
5700,4,4,5,8,2,0
6849,3,3,4,5,1,1
1523,7,4,1,14,2,1
5552,7,2,1,11,0,1
3203,5,3,4,5,1,0
1457,7,1,1,9,2,1
63,5,0,4,10,2,1
2456,4,1,5,2,2,1
3412,5,2,4,3,2,1
1634,1,4,2,2,2,1
790,7,4,1,11,2,1
2441,2,1,0,6,0,1
6071,0,4,3,4,0,1
4396,7,3,1,13,0,1
5456,4,4,5,8,2,1
216,6,4,4,7,0,1
5670,2,3,0,10,2,1
1893,3,0,3,9,1,0
5050,2,3,0,10,0,1
5496,3,1,3,13,2,0
1445,6,1,4,15,2,1
3842,1,4,2,2,1,0
996,6,4,4,3,1,1
291,4,0,5,12,2,1
4813,0,3,3,13,1,1
4951,6,1,4,15,1,0
1688,4,1,5,2,2,1
5184,4,0,5,12,2,1
6454,2,1,0,6,2,1
248,6,0,4,10,2,1
2347,7,4,1,14,2,1
4918,3,4,3,4,1,0
5725,3,1,3,13,0,1
1183,3,1,3,13,2,0
4514,5,0,4,10,0,1
2726,1,4,2,2,2,0
1370,5,3,4,5,0,1
2043,1,2,2,13,2,1
3481,5,3,4,5,2,1
2410,6,1,4,15,2,1
6045,4,3,5,7,1,1
3314,3,1,3,13,2,0
4226,7,1,1,9,2,1
2967,1,3,2,15,0,0
4770,7,2,1,11,2,1
1707,5,0,4,10,2,0
5933,1,0,2,6,2,0
6844,7,2,3,11,2,1
5093,3,1,3,13,1,1
1393,0,0,3,9,2,0
5879,2,3,0,10,2,0
1456,1,0,2,6,0,1
3149,3,0,3,9,2,1
78,4,2,5,4,0,1
258,1,2,2,13,0,0
527,3,3,3,3,2,1
993,4,1,5,2,0,1
6583,0,4,3,4,1,1
1170,3,2,4,3,2,1
1209,2,1,0,6,1,1
5131,3,2,3,16,2,1
1460,2,0,0,0,2,1
6537,1,1,2,10,0,1
6823,5,2,4,3,1,1
6156,0,2,3,16,2,1
6711,0,1,3,13,2,1
6423,2,0,0,0,1,0
6069,2,1,0,6,1,0
55,3,2,3,16,2,1
5707,2,0,0,0,0,1
5410,5,2,4,3,2,1
6100,5,0,4,10,2,1
169,3,2,3,16,1,0
4645,6,3,4,5,2,0
5255,5,3,4,5,0,1
1408,6,1,4,15,2,0
1804,6,3,4,5,0,1
276,5,0,4,10,1,1
5450,7,0,1,1,0,1
5757,1,3,2,15,0,1
4365,3,1,3,13,2,1
5790,2,4,0,12,2,1
539,6,4,4,7,2,0
2326,7,2,1,11,1,0
4112,5,1,4,15,2,0
2177,2,3,0,10,2,1
3369,4,3,5,7,0,1
6564,1,4,2,2,0,0
4426,4,2,5,4,1,0
4288,4,0,5,12,2,1
431,3,1,3,13,1,0
1736,4,1,5,2,2,0
901,4,4,5,8,0,0
4584,1,2,2,13,1,1
1485,2,3,0,10,0,1
954,6,0,4,10,1,1
5734,6,3,4,5,2,1
1451,6,3,4,5,1,1
4563,4,0,5,12,1,1
3243,7,3,1,13,0,1
6012,2,2,0,9,1,1
4344,4,3,5,7,2,0
1098,2,4,0,12,0,0
2130,0,4,3,4,2,1
3556,0,2,3,16,0,0
2111,3,1,3,13,2,1
3598,0,0,3,9,2,1
4317,6,3,4,5,2,0
3134,1,2,2,13,2,0
4186,1,4,2,13,2,1
477,5,1,4,15,0,1
5955,3,2,5,4,2,0
157,2,0,0,0,1,0
7000,4,0,5,12,2,0
3699,7,1,3,9,1,1
1751,5,4,4,7,0,1
5856,3,2,3,16,0,1
1199,1,0,2,6,0,1
675,0,3,3,3,1,1
4070,7,4,1,14,1,0
6485,1,1,2,10,2,0
1767,7,1,1,9,2,1
655,3,2,3,16,2,1
1213,0,4,3,4,2,1
6195,4,4,5,8,0,1
6149,6,4,4,7,2,1
4729,1,4,2,2,2,1
672,0,1,3,13,2,1
4702,7,1,1,9,1,1
1158,5,0,4,10,2,0
5742,3,4,3,4,2,1
3526,7,4,1,14,2,0
4600,5,0,4,10,2,1
4161,0,0,3,9,1,1
6958,4,0,5,12,2,1
737,3,4,3,4,2,0
207,0,0,3,9,2,1
6177,2,3,0,10,0,1
1975,2,4,0,12,0,1
2104,3,2,3,16,2,1
3753,1,4,2,2,0,1
5859,3,1,3,13,2,1
4997,4,4,5,8,1,0
5325,4,0,5,12,0,1
1908,3,3,3,3,1,1
5681,2,3,0,10,1,1
4872,5,0,4,10,2,1
1055,4,2,5,4,0,0
2778,6,1,4,15,2,1
2543,0,3,3,3,1,1
5609,7,0,1,1,2,1
6490,2,2,0,9,0,1
4695,7,1,1,13,2,0
942,7,3,1,13,2,1
3035,3,3,3,3,2,0
590,3,0,5,12,1,1
4216,0,0,3,9,2,1
4021,0,0,3,9,2,0
591,7,2,1,11,2,1
4039,6,0,4,10,1,1
1005,4,0,5,12,0,1
3683,4,4,5,4,2,1
2380,0,2,3,16,2,0
3348,6,4,4,7,1,1
6043,3,4,3,4,0,0
1986,6,4,4,13,0,1
3143,1,3,2,15,0,1
3111,4,1,5,2,0,1
3555,6,3,4,5,1,1
2706,1,2,2,13,2,1
427,2,3,0,10,0,1
2323,6,3,4,5,2,0
5683,5,3,4,5,1,1
4939,3,2,3,16,1,1
4164,6,1,4,15,2,1
3643,2,3,0,10,0,0
3749,1,2,2,13,2,1
6729,1,1,2,10,2,0
4660,0,1,3,13,0,0
752,0,0,3,9,2,1
4013,7,4,3,14,2,1
4540,3,1,3,13,2,0
1548,4,4,5,8,0,1
6783,4,3,5,7,1,1
6351,3,3,3,3,2,0
1839,7,1,1,9,2,1
3655,0,3,3,3,0,1
106,6,4,4,7,2,0
1497,0,0,3,9,1,0
4470,7,2,1,11,1,1
5208,4,3,5,7,2,0
6675,6,4,4,7,2,1
1833,0,4,3,4,0,1
1664,3,2,3,16,2,1
699,5,3,4,5,2,0
1717,5,3,4,5,2,1
5216,1,3,2,15,2,0
6186,3,1,3,13,2,1
6228,3,2,3,16,2,1
4406,6,2,4,3,2,1
1984,3,2,3,16,2,1
4023,7,3,1,13,1,0
4987,2,1,0,6,2,0
1071,4,4,5,8,0,0
48,7,3,1,13,2,1
1771,5,4,4,7,2,0
2273,4,4,5,8,2,1
2045,3,1,3,13,0,0
5804,6,1,4,15,2,0
1319,3,4,3,4,2,1
378,5,2,4,3,1,0
1271,3,1,3,13,0,1
4953,2,3,0,10,0,0
5220,2,2,0,9,2,0
4150,3,3,3,3,0,1
4163,5,0,4,10,0,1
4579,3,0,3,9,2,0
2514,5,4,4,3,0,1
2978,1,1,2,10,2,1
1951,1,3,2,15,1,1
4879,3,3,3,3,1,0
2574,7,1,1,9,2,1
3340,0,2,3,16,2,0
6974,3,4,3,4,0,1
4885,4,4,5,8,2,0
3138,3,0,2,6,1,1
3992,6,4,4,7,2,1
1542,6,3,4,5,0,1
4836,3,3,3,3,2,0
3816,4,2,5,4,2,0
5625,4,4,5,8,1,1
1141,5,1,4,15,2,0
5947,7,0,1,1,1,1
2711,5,0,4,10,2,1
7014,6,1,4,15,1,1
3905,5,0,4,10,0,0
6259,3,0,3,9,1,0
7012,0,4,3,4,2,0
695,5,4,4,7,2,1
4490,0,0,3,9,0,1
222,3,3,3,3,1,1
2776,1,3,2,15,1,1
4440,3,3,3,3,2,1
208,6,4,3,7,1,1
3173,5,4,4,7,1,0
5010,2,4,0,12,2,0
5631,0,0,3,9,1,0
2691,7,2,1,11,2,1
4380,4,2,5,4,2,1
2297,7,2,1,11,2,0
2419,0,1,3,13,0,0
5579,4,4,5,8,0,1
4201,7,2,1,11,0,0
6736,1,1,2,10,2,1
2881,4,4,5,8,1,0
1237,4,4,5,8,2,1
1491,5,0,4,10,2,1
5516,3,2,5,4,2,0
5928,1,4,2,13,2,1
2798,4,4,5,8,2,1
1727,1,1,2,10,2,1
6162,2,0,0,0,1,0
5566,2,0,0,0,2,1
6903,2,4,0,12,2,1
6221,4,4,5,8,0,1
453,1,1,2,10,2,1
614,2,2,0,9,2,1
2652,0,0,3,9,2,0
1495,7,0,1,1,0,0
2940,2,3,0,10,2,1
4260,0,1,3,13,2,1
5195,4,0,5,12,2,1
1035,7,0,1,1,1,1
4823,1,2,2,13,2,1
150,5,2,4,3,2,0
228,7,4,1,14,2,1
1942,3,4,3,4,1,0
5517,7,1,1,9,0,1
1458,2,0,0,0,0,1
336,5,0,4,10,2,1
1827,0,0,3,9,1,1
835,3,2,4,3,2,0
5500,6,3,4,5,1,0
944,4,3,5,7,2,0
6253,3,1,3,13,2,0
2119,7,2,1,11,2,0
6576,2,3,0,10,1,0
3034,2,4,0,12,2,1
3807,3,0,3,9,0,0
1442,0,3,3,3,2,1
764,5,2,4,3,0,0
5213,3,1,0,6,1,0
398,7,2,1,11,0,0
4221,0,4,3,4,2,1
5601,6,0,4,10,1,1
4985,4,1,5,2,1,1
6654,0,3,3,3,2,1
6634,2,0,0,0,2,0
5273,7,0,1,1,2,0
4781,4,3,5,7,0,1
6669,1,2,2,13,0,1
2772,4,3,5,7,2,1
5640,0,2,3,16,0,0
3580,1,3,2,15,2,1
5919,0,4,3,4,2,1
64,5,4,4,7,0,1
3468,5,4,4,7,1,1
400,0,2,3,16,1,1
5475,3,2,3,16,0,0
4091,3,0,3,9,1,0
5086,2,0,0,0,2,1
1354,7,2,1,11,2,1
2031,3,3,3,3,2,1
982,5,4,4,7,1,1
7008,0,3,3,3,1,1
3425,1,0,2,6,2,0
3443,7,2,1,11,0,1
1061,3,4,3,4,2,1
5214,3,2,3,16,2,1
6047,6,3,4,5,0,1
3961,2,1,0,6,1,1
1812,0,3,3,3,1,1
5465,4,2,5,4,1,1
6396,7,2,1,11,2,1
476,2,3,0,10,2,0
6911,0,0,3,9,2,0
409,1,4,2,2,0,0
24,5,2,4,13,0,1
3531,4,4,5,8,2,1
2773,3,2,3,16,1,0
1455,1,1,2,10,2,0
4069,3,3,3,3,2,1
2109,3,3,3,3,1,1
2440,7,3,1,13,0,1
1591,6,2,4,3,0,1
6740,1,1,2,10,2,1
389,2,4,0,12,1,0
1086,5,0,4,10,2,1
3409,1,4,2,2,0,1
3225,5,1,4,15,2,0
4049,0,1,3,13,0,1
6078,7,1,1,9,0,0
1579,4,3,5,7,1,1
2610,7,4,1,14,2,1
4176,2,2,0,9,2,1
1216,1,0,2,6,1,1
6568,5,1,4,15,2,0
4007,7,1,1,9,1,1
2061,0,3,3,3,2,0
1968,7,0,1,1,2,1
343,5,0,4,10,1,0
5241,0,0,3,9,2,0
1746,5,2,4,3,1,1
4220,3,2,3,16,1,1
3123,2,4,0,12,2,1
5052,3,1,3,13,0,1
934,5,3,4,5,2,0
961,1,4,2,2,1,0
3794,3,3,3,3,2,1
2481,7,2,1,11,0,0
1079,6,4,4,7,0,1
2122,7,1,1,9,2,0
4319,3,4,3,4,1,1
951,5,1,4,15,1,1
3089,0,1,3,13,2,1
3594,6,2,4,3,2,1
1858,4,3,5,7,2,1
2782,5,3,4,13,2,0
4924,5,2,4,3,2,0
6432,1,2,3,13,0,1
4589,7,2,1,11,2,1
3932,3,0,0,0,2,1
3627,4,4,5,8,1,1
2424,3,1,3,13,2,1
4409,3,0,3,9,2,1
6822,0,4,3,4,1,0
7023,7,1,1,9,1,0
534,5,1,4,15,0,1
5676,6,0,4,10,0,0
4213,1,1,2,10,1,0
6631,5,4,4,7,1,1
2476,6,4,4,7,2,1
3953,3,3,3,3,2,0
482,2,3,0,10,2,1
1103,6,2,4,3,2,1
6697,3,3,3,3,1,0
6427,0,0,3,9,2,1
4643,2,3,0,10,2,1
4531,5,2,4,3,2,1
3423,5,3,4,5,2,0
1568,0,2,3,16,2,0
6133,5,0,4,10,1,1
946,1,2,2,13,0,1
2252,7,4,1,14,2,1
6619,0,2,3,16,1,1
6690,4,1,5,2,2,1
6463,5,4,4,7,0,1
6837,6,4,3,7,2,0
2490,1,1,2,10,0,1
4794,4,4,5,8,1,1
3605,3,1,3,13,2,1
6229,0,2,3,16,1,1
795,6,1,4,15,0,1
5388,2,0,0,0,0,0
6618,7,0,1,1,2,1
4026,0,1,3,13,2,1
2822,1,4,2,2,2,1
4785,0,4,3,4,0,0
3183,4,0,5,12,0,1
6276,5,0,4,10,0,1
6350,4,4,5,8,0,1
5716,1,4,2,2,1,1
5304,4,4,5,8,2,0
3773,7,0,1,1,0,1
6157,0,0,3,9,2,1
6063,0,4,3,4,2,1
2623,6,2,4,3,2,0
1392,7,3,1,13,1,0
4496,5,4,4,7,0,0
955,4,0,5,12,0,1
1613,6,2,4,3,2,1
4673,4,1,5,2,2,1
906,4,3,5,7,0,1
5607,6,1,4,15,1,1
6882,7,4,1,14,1,0
5463,4,2,5,4,2,1
2346,3,3,3,3,1,0
2632,4,1,5,2,0,0
1020,5,3,4,5,0,0
4596,5,1,4,15,1,0
5915,2,1,0,6,0,1
2650,6,1,4,15,2,1
5693,5,3,4,5,0,1
5106,2,4,0,12,1,1
6959,6,4,4,7,1,0
4870,6,3,4,5,1,1
4661,2,2,0,9,2,0
6701,4,0,5,12,1,1
6947,6,3,4,5,2,1
3389,4,4,5,8,1,1
4014,5,0,4,10,1,0
4375,3,0,3,9,2,1
4017,3,0,3,9,0,0
1119,3,3,3,3,1,1
3364,3,2,3,16,2,1
2582,4,2,5,4,2,0
6504,5,2,4,3,2,1
32,7,0,1,13,0,1
3859,6,4,4,7,2,0
4719,1,0,2,6,2,1
2943,7,4,1,14,0,1
6920,6,1,4,15,2,0
1336,3,2,3,16,1,1
271,3,4,4,7,1,1
2434,6,2,4,3,1,1
1414,1,4,2,2,0,1
1524,6,4,4,7,0,0
811,3,0,3,9,2,1
5721,5,0,4,10,2,1
5731,2,4,0,12,2,1
2208,5,3,4,5,2,1
6126,1,4,2,2,2,1
837,7,0,1,1,0,0
2760,1,1,2,10,0,1
4792,6,2,4,3,0,0
6825,4,0,5,12,2,1
2519,4,4,5,8,2,0
611,3,1,3,13,2,1
3952,0,3,3,13,0,1
5912,0,4,3,4,2,1
1988,6,2,4,3,2,1
2626,0,3,3,3,1,0
5472,0,3,3,3,0,1
3049,5,4,4,7,2,1
6528,4,3,5,7,2,1
3390,3,3,3,3,1,1
3890,0,2,3,16,2,0
6518,2,2,0,9,2,0
347,6,3,4,5,2,1
2239,1,0,2,6,2,1
6332,1,3,2,13,2,1
2153,6,1,4,15,1,1
5177,6,1,3,15,0,1
285,6,4,4,7,0,1
4355,1,4,2,10,0,1
2388,2,3,0,10,1,0
1229,5,4,4,7,2,0
6862,5,1,4,15,1,1
5941,4,4,5,8,2,0
6562,3,4,3,4,0,0
3874,1,1,2,10,1,1
6725,1,2,2,13,2,0
6940,6,4,4,7,0,1
3872,3,4,3,4,0,1
6622,4,0,5,12,1,0
5573,5,3,4,5,2,1
3997,4,3,5,7,0,1
877,0,4,3,4,2,0
6314,6,1,4,15,2,1
5673,7,1,1,9,2,1
1056,2,1,0,6,0,1
2014,7,1,1,9,2,1
1321,2,1,0,6,2,1
5959,6,3,4,5,0,1
1487,1,2,2,13,2,0
6434,7,4,3,14,1,0
6000,7,3,1,13,1,1
1518,6,2,4,3,2,1
440,6,0,4,10,1,1
6600,1,4,2,2,2,1
6303,1,1,2,10,0,1
5944,1,2,2,13,2,0
1047,7,4,1,14,0,0
2737,1,2,2,13,2,1
5088,4,3,5,7,1,1
3204,4,3,5,7,0,1
6004,6,1,4,15,1,1
2058,6,2,4,3,2,1
3137,1,4,2,2,1,1
6131,5,4,4,7,2,0
4910,3,2,3,16,0,1
466,2,2,0,9,1,1
6803,4,2,5,13,0,0
6774,4,3,5,7,2,0
873,2,3,0,10,1,0
597,4,0,5,12,2,1
4299,1,2,2,13,2,1
4713,1,2,2,13,0,1
5047,7,2,1,11,2,1
2145,2,1,0,6,2,0
5997,7,0,1,13,2,1
2502,0,4,3,4,2,1
5651,2,3,0,10,2,1
6171,5,4,4,7,1,0
6976,5,4,4,7,1,1
1936,3,1,3,13,0,0
6542,5,4,4,7,0,1
5160,3,3,3,3,2,1
5647,2,2,0,9,2,1
5922,0,3,3,3,0,1
3922,7,2,1,11,2,0
4775,3,1,5,2,2,1
2314,7,1,1,9,2,0
5239,3,2,3,13,1,1
2403,2,2,0,9,2,1
6220,2,4,0,12,2,1
2310,3,4,3,4,2,1
4120,2,3,0,10,0,0
2246,1,3,2,15,1,0
6209,1,1,2,10,2,1
1258,0,0,3,9,2,1
5966,1,4,2,2,0,0
3836,2,1,0,6,1,0
4797,1,4,2,13,2,1
1817,2,2,0,9,1,0
6018,2,1,0,6,1,0
6744,1,4,2,2,2,1
3301,0,0,3,9,2,1
1426,3,0,3,9,0,1
6500,3,1,5,2,2,0
5624,0,0,3,9,2,1
3421,0,0,3,9,2,1
1106,1,4,2,2,2,1
618,3,2,3,16,2,1
1931,4,0,5,12,0,0
2775,3,0,3,9,1,1
683,6,2,4,3,2,1
6109,1,1,3,10,0,1
2692,6,1,4,15,2,1
493,4,4,5,8,0,1
1522,6,0,4,10,1,0
3595,4,2,5,4,2,1
4877,3,4,3,4,2,1
4391,7,1,1,9,2,0
5108,5,3,4,5,2,1
3521,0,0,3,9,2,0
4169,3,4,3,4,0,1
6406,7,0,1,1,2,1
6801,2,1,0,6,2,1
5110,0,4,3,4,1,1
4630,6,4,4,7,2,1
6590,1,4,2,2,2,1
5841,5,2,4,3,0,1
4749,3,0,3,9,2,1
1371,3,1,3,13,0,1
323,6,0,4,10,0,0
1396,2,0,0,0,2,0
3246,0,4,3,4,1,0
5515,0,1,3,13,0,1
1528,6,3,4,5,2,1
2844,2,0,0,0,0,1
554,1,2,2,13,2,1
516,4,3,5,7,0,1
1943,4,1,5,2,2,0
4580,7,3,1,13,2,1
5827,6,3,4,5,2,1
7010,3,1,3,13,2,1
2988,3,1,3,13,2,1
2229,2,3,0,10,1,1
715,1,3,2,15,1,1
2926,5,2,4,3,2,0
6719,2,4,0,12,2,0
4591,2,1,0,6,1,1
2283,0,4,3,4,0,1
5202,2,4,0,12,1,1
3467,3,1,5,2,2,0
6460,4,3,5,7,2,1
2944,4,2,5,4,2,1
125,1,1,2,10,2,1
5233,7,4,1,14,0,1
2563,4,4,5,8,2,1
6643,3,1,3,13,0,0
3736,5,4,4,7,2,1
2880,3,1,3,13,2,1
2559,7,2,1,11,0,1
662,3,0,3,9,2,1
3661,6,4,4,7,2,1
5744,1,3,2,15,1,1
4506,4,3,5,7,0,0
1114,1,2,2,13,2,1
6632,0,1,3,13,2,0
5926,0,3,3,3,2,0
4309,2,1,0,6,0,0
3190,6,1,4,15,1,0
6281,2,2,0,9,2,1
1996,5,2,4,3,2,0
6624,5,3,4,13,0,0
5074,1,0,2,6,2,1
2770,4,4,5,8,2,0
3119,4,2,5,4,2,1
3163,0,1,3,13,2,1
2077,1,4,2,2,2,1
3416,1,2,2,13,1,0
3373,0,4,3,4,1,1
6448,1,0,2,6,2,1
5615,3,3,3,3,2,0
2540,7,1,1,9,2,1
5105,3,0,3,9,1,1
2224,1,4,2,2,1,0
1044,1,2,2,13,0,0
4623,3,1,3,13,1,1
2075,1,1,2,10,1,0
492,6,2,4,3,0,1
6714,2,4,0,12,1,0
2492,5,1,4,15,1,1
1940,0,2,3,16,1,0
6378,5,3,4,5,0,1
6282,0,4,3,4,0,1
4511,6,1,4,15,2,1
2694,5,2,4,3,2,1
5125,7,3,1,13,0,1
5728,1,0,2,6,1,1
13,1,0,2,6,2,1
3328,6,3,4,5,2,1
3990,5,2,4,3,2,0
3175,6,3,4,5,0,0
6642,0,3,3,3,1,1
1976,0,1,3,13,2,1
5990,3,1,3,13,0,0
3047,0,3,3,3,0,1
5582,3,2,3,16,2,1
5390,2,3,0,10,0,1
1561,3,3,3,3,0,1
1131,6,3,4,5,2,1
2455,5,4,4,7,2,1
2084,5,2,4,3,2,0
2027,7,2,1,11,1,1
6616,4,1,5,2,0,1
6773,0,1,3,13,1,1
6013,7,4,1,14,2,0
745,6,3,4,5,2,0
4211,3,2,3,16,2,1
6158,0,4,3,4,1,1
4548,4,0,5,12,2,0
4134,3,1,3,13,0,0
5246,3,1,3,13,0,1
4059,7,3,3,13,2,1
3130,6,1,4,15,0,1
1433,5,1,4,15,0,1
2746,1,4,2,2,1,1
2379,7,3,1,13,2,1
4482,3,1,3,13,0,1
3949,3,0,3,9,1,1
2590,1,4,2,2,1,1
1811,3,3,3,3,2,0
6826,4,4,5,8,1,1
195,2,3,0,10,1,1
2433,4,2,5,4,1,0
1273,3,0,3,9,1,1
1511,1,1,2,10,2,1
5497,5,4,4,7,1,0
1138,7,3,1,13,1,1
5626,0,1,3,13,0,1
4795,0,0,3,9,2,1
6595,6,4,4,7,1,0
4139,3,4,3,4,0,0
6807,2,2,0,9,1,0
578,5,3,4,5,1,1
3295,3,1,3,13,2,0
7013,2,4,0,12,2,1
5457,7,2,1,11,0,1
6041,3,4,3,4,0,0
4271,7,1,1,9,2,0
4811,0,2,3,16,2,1
5820,2,0,0,0,2,0
4397,2,1,0,6,0,1
5245,5,2,4,3,1,1
191,4,0,5,12,2,1
1789,2,1,0,6,0,1
2142,1,2,2,13,2,0
721,6,3,4,5,2,1
279,1,3,2,15,0,0
4747,7,1,1,9,2,1
3068,7,4,1,14,0,1
950,1,3,2,15,2,1
2858,7,0,1,1,2,1
3512,6,0,4,10,1,1
557,7,3,1,13,2,0
1247,5,0,4,10,0,1
6176,0,4,3,4,2,1
4018,5,2,4,3,2,0
168,1,0,2,6,1,0
4890,6,2,4,3,2,1
2371,4,3,5,7,2,1
911,0,1,3,13,2,1
6531,2,1,0,6,2,1
6586,6,3,4,5,0,1
3014,3,4,3,4,2,0
4289,4,2,5,4,2,1
569,4,4,5,8,2,1
5602,6,4,4,7,2,0
4528,5,0,4,10,1,1
5575,0,3,3,3,2,1
3956,3,2,3,16,1,1
5557,5,0,4,10,1,0
2146,4,4,5,8,0,1
236,6,1,3,15,2,0
3746,0,4,3,4,2,1
2002,1,0,2,6,2,1
4509,0,2,3,16,2,1
4058,2,1,0,6,2,1
5989,2,4,0,12,2,1
246,3,1,3,13,1,0
2277,4,1,5,2,2,1
6772,0,4,3,4,1,0
6766,0,0,3,9,1,1
4451,7,4,1,14,0,1
6358,5,4,4,7,2,1
2739,3,1,3,13,2,0
3682,2,2,0,9,1,1
7035,2,1,0,6,2,1
2884,7,4,1,14,0,1
1171,1,1,2,10,1,0
4353,2,1,0,6,0,1
902,2,4,0,12,2,1
2484,3,3,3,3,2,1
4828,1,3,2,15,2,1
967,0,3,3,3,0,1
6887,3,4,3,4,2,1
4610,2,3,0,10,0,1
2190,5,4,4,7,2,1
1919,4,2,5,4,2,1
3632,0,3,3,3,0,1
1925,6,0,4,10,2,1
577,2,1,0,6,2,1
4983,5,2,4,3,1,1
2604,3,2,3,16,1,0
2841,3,3,3,3,2,0
3009,7,4,1,14,2,1
697,5,2,4,3,0,0
239,3,2,3,16,1,1
